PDB_ID,Chain,PWM_ID,UniProt_ID,TF_Class,TF_Family,Pfam_ID,Pfam_Name
6c1t,A,MBD2_HUMAN.H11MO.0.B,MBD2_HUMAN,Unknown,Unknown,PF01429|PF14048|PF16564,MBD|MBD_C|MBDa
6c2f,G,MBD2_HUMAN.H11MO.0.B,MBD2_HUMAN,Unknown,Unknown,PF01429|PF14048|PF16564,MBD|MBD_C|MBDa
6cnp,B,MBD2_HUMAN.H11MO.0.B,MBD2_HUMAN,Unknown,Unknown,PF01429|PF14048|PF16564,MBD|MBD_C|MBDa
6c1u,E,MBD2_HUMAN.H11MO.0.B,MBD2_HUMAN,Unknown,Unknown,PF01429|PF14048|PF16564,MBD|MBD_C|MBDa
6c1v,A,MBD2_HUMAN.H11MO.0.B,MBD2_HUMAN,Unknown,Unknown,PF01429|PF14048|PF16564,MBD|MBD_C|MBDa
6c2f,A,MBD2_HUMAN.H11MO.0.B,MBD2_HUMAN,Unknown,Unknown,PF01429|PF14048|PF16564,MBD|MBD_C|MBDa
6c1u,A,MBD2_HUMAN.H11MO.0.B,MBD2_HUMAN,Unknown,Unknown,PF01429|PF14048|PF16564,MBD|MBD_C|MBDa
7ray,A,MBD2_HUMAN.H11MO.0.B,MBD2_HUMAN,Unknown,Unknown,PF01429|PF14048|PF16564,MBD|MBD_C|MBDa
6cnq,B,MBD2_HUMAN.H11MO.0.B,MBD2_HUMAN,Unknown,Unknown,PF01429|PF14048|PF16564,MBD|MBD_C|MBDa
7mwk,B,MBD2_HUMAN.H11MO.0.B,MBD2_HUMAN,Unknown,Unknown,PF01429|PF14048|PF16564,MBD|MBD_C|MBDa
6c1u,B,MBD2_HUMAN.H11MO.0.B,MBD2_HUMAN,Unknown,Unknown,PF01429|PF14048|PF16564,MBD|MBD_C|MBDa
7mwm,A,MBD2_HUMAN.H11MO.0.B,MBD2_HUMAN,Unknown,Unknown,PF01429|PF14048|PF16564,MBD|MBD_C|MBDa
6c2f,D,MBD2_HUMAN.H11MO.0.B,MBD2_HUMAN,Unknown,Unknown,PF01429|PF14048|PF16564,MBD|MBD_C|MBDa
6c1u,F,MBD2_HUMAN.H11MO.0.B,MBD2_HUMAN,Unknown,Unknown,PF01429|PF14048|PF16564,MBD|MBD_C|MBDa
6c1v,F,MBD2_HUMAN.H11MO.0.B,MBD2_HUMAN,Unknown,Unknown,PF01429|PF14048|PF16564,MBD|MBD_C|MBDa
6c1v,E,MBD2_HUMAN.H11MO.0.B,MBD2_HUMAN,Unknown,Unknown,PF01429|PF14048|PF16564,MBD|MBD_C|MBDa
6c1v,B,MBD2_HUMAN.H11MO.0.B,MBD2_HUMAN,Unknown,Unknown,PF01429|PF14048|PF16564,MBD|MBD_C|MBDa
6c1a,E,MBD2_HUMAN.H11MO.0.B,MBD2_HUMAN,Unknown,Unknown,PF01429|PF14048|PF16564,MBD|MBD_C|MBDa
7mwm,B,MBD2_HUMAN.H11MO.0.B,MBD2_HUMAN,Unknown,Unknown,PF01429|PF14048|PF16564,MBD|MBD_C|MBDa
6cnp,A,MBD2_HUMAN.H11MO.0.B,MBD2_HUMAN,Unknown,Unknown,PF01429|PF14048|PF16564,MBD|MBD_C|MBDa
6c2f,M,MBD2_HUMAN.H11MO.0.B,MBD2_HUMAN,Unknown,Unknown,PF01429|PF14048|PF16564,MBD|MBD_C|MBDa
6c1a,B,MBD2_HUMAN.H11MO.0.B,MBD2_HUMAN,Unknown,Unknown,PF01429|PF14048|PF16564,MBD|MBD_C|MBDa
6c2f,P,MBD2_HUMAN.H11MO.0.B,MBD2_HUMAN,Unknown,Unknown,PF01429|PF14048|PF16564,MBD|MBD_C|MBDa
6c1t,D,MBD2_HUMAN.H11MO.0.B,MBD2_HUMAN,Unknown,Unknown,PF01429|PF14048|PF16564,MBD|MBD_C|MBDa
6c2f,J,MBD2_HUMAN.H11MO.0.B,MBD2_HUMAN,Unknown,Unknown,PF01429|PF14048|PF16564,MBD|MBD_C|MBDa
6c1a,F,MBD2_HUMAN.H11MO.0.B,MBD2_HUMAN,Unknown,Unknown,PF01429|PF14048|PF16564,MBD|MBD_C|MBDa
7mwk,A,MBD2_HUMAN.H11MO.0.B,MBD2_HUMAN,Unknown,Unknown,PF01429|PF14048|PF16564,MBD|MBD_C|MBDa
6c1a,A,MBD2_HUMAN.H11MO.0.B,MBD2_HUMAN,Unknown,Unknown,PF01429|PF14048|PF16564,MBD|MBD_C|MBDa
3a01,F,MA0208.1.jaspar,Q06453,Homeo domain factors,Paired-related HD factors,PF00046|PF03826,Homeodomain|OAR
3a01,B,MA0208.1.jaspar,Q06453,Homeo domain factors,Paired-related HD factors,PF00046|PF03826,Homeodomain|OAR
3lnq,A,MA0208.1.jaspar,Q06453,Homeo domain factors,Paired-related HD factors,PF00046|PF03826,Homeodomain|OAR
6fqq,E,MA0796.1.jaspar,Q15583,Homeo domain factors,TALE-type homeo domain factors,PF05920,Homeobox_KN
6fqq,E,TGIF1_HUMAN.H11MO.0.A,TGIF1_HUMAN,Unknown,Unknown,PF05920,Homeobox_KN
6fqq,B,MA0796.1.jaspar,Q15583,Homeo domain factors,TALE-type homeo domain factors,PF05920,Homeobox_KN
6fqq,B,TGIF1_HUMAN.H11MO.0.A,TGIF1_HUMAN,Unknown,Unknown,PF05920,Homeobox_KN
6fqq,A,MA0796.1.jaspar,Q15583,Homeo domain factors,TALE-type homeo domain factors,PF05920,Homeobox_KN
6fqq,A,TGIF1_HUMAN.H11MO.0.A,TGIF1_HUMAN,Unknown,Unknown,PF05920,Homeobox_KN
6fqp,A,MA0796.1.jaspar,Q15583,Homeo domain factors,TALE-type homeo domain factors,PF05920,Homeobox_KN
6fqp,A,TGIF1_HUMAN.H11MO.0.A,TGIF1_HUMAN,Unknown,Unknown,PF05920,Homeobox_KN
6fqp,B,MA0796.1.jaspar,Q15583,Homeo domain factors,TALE-type homeo domain factors,PF05920,Homeobox_KN
6fqp,B,TGIF1_HUMAN.H11MO.0.A,TGIF1_HUMAN,Unknown,Unknown,PF05920,Homeobox_KN
6fqq,D,MA0796.1.jaspar,Q15583,Homeo domain factors,TALE-type homeo domain factors,PF05920,Homeobox_KN
6fqq,D,TGIF1_HUMAN.H11MO.0.A,TGIF1_HUMAN,Unknown,Unknown,PF05920,Homeobox_KN
4a04,A,MA0805.1.jaspar,O43435,T-Box factors,TBX1-related factors,PF00907,T-box
4a04,B,MA0805.1.jaspar,O43435,T-Box factors,TBX1-related factors,PF00907,T-box
3jtg,A,ELF3_MOUSE.H11MO.0.B,ELF3_MOUSE,Unknown,Unknown,PF00178|PF02198,Ets|SAM_PNT
1k78,I,PAX5_HUMAN.H11MO.0.A,PAX5_HUMAN,Unknown,Unknown,PF00292|PF12403,PAX|Pax2_C
1k78,I,MA0014.3.jaspar,Q02548,Paired box factors,Paired domain only,PF00292|PF12403,PAX|Pax2_C
1k78,A,PAX5_HUMAN.H11MO.0.A,PAX5_HUMAN,Unknown,Unknown,PF00292|PF12403,PAX|Pax2_C
1k78,A,MA0014.3.jaspar,Q02548,Paired box factors,Paired domain only,PF00292|PF12403,PAX|Pax2_C
1k78,E,PAX5_HUMAN.H11MO.0.A,PAX5_HUMAN,Unknown,Unknown,PF00292|PF12403,PAX|Pax2_C
1k78,E,MA0014.3.jaspar,Q02548,Paired box factors,Paired domain only,PF00292|PF12403,PAX|Pax2_C
1mdm,A,PAX5_HUMAN.H11MO.0.A,PAX5_HUMAN,Unknown,Unknown,PF00292|PF12403,PAX|Pax2_C
1mdm,A,MA0014.3.jaspar,Q02548,Paired box factors,Paired domain only,PF00292|PF12403,PAX|Pax2_C
2geq,B,P53_MOUSE.H11MO.0.A,P53_MOUSE,Unknown,Unknown,PF00870|PF08563|PF07710,P53|P53_TAD|P53_tetramer
2geq,A,P53_MOUSE.H11MO.0.A,P53_MOUSE,Unknown,Unknown,PF00870|PF08563|PF07710,P53|P53_TAD|P53_tetramer
3exj,B,P53_MOUSE.H11MO.0.A,P53_MOUSE,Unknown,Unknown,PF00870|PF08563|PF07710,P53|P53_TAD|P53_tetramer
3exj,A,P53_MOUSE.H11MO.0.A,P53_MOUSE,Unknown,Unknown,PF00870|PF08563|PF07710,P53|P53_TAD|P53_tetramer
3exl,A,P53_MOUSE.H11MO.0.A,P53_MOUSE,Unknown,Unknown,PF00870|PF08563|PF07710,P53|P53_TAD|P53_tetramer
4uus,A,MA0094.2.jaspar,P83949,Homeo domain factors,HOX,PF00046,Homeodomain
1b8i,A,MA0094.2.jaspar,P83949,Homeo domain factors,HOX,PF00046,Homeodomain
4cyc,A,MA0094.2.jaspar,P83949,Homeo domain factors,HOX,PF00046,Homeodomain
4uus,E,MA0094.2.jaspar,P83949,Homeo domain factors,HOX,PF00046,Homeodomain
5no6,A,MA0901.2.jaspar,Q92826,Homeo domain factors,HOX,PF00046|PF12284,Homeodomain|HoxA13_N
5no6,A,HXB13_HUMAN.H11MO.0.A,HXB13_HUMAN,Unknown,Unknown,PF00046|PF12284,Homeodomain|HoxA13_N
5ego,B,MA0901.2.jaspar,Q92826,Homeo domain factors,HOX,PF00046|PF12284,Homeodomain|HoxA13_N
5ego,B,HXB13_HUMAN.H11MO.0.A,HXB13_HUMAN,Unknown,Unknown,PF00046|PF12284,Homeodomain|HoxA13_N
5no6,B,MA0901.2.jaspar,Q92826,Homeo domain factors,HOX,PF00046|PF12284,Homeodomain|HoxA13_N
5no6,B,HXB13_HUMAN.H11MO.0.A,HXB13_HUMAN,Unknown,Unknown,PF00046|PF12284,Homeodomain|HoxA13_N
5ef6,B,MA0901.2.jaspar,Q92826,Homeo domain factors,HOX,PF00046|PF12284,Homeodomain|HoxA13_N
5ef6,B,HXB13_HUMAN.H11MO.0.A,HXB13_HUMAN,Unknown,Unknown,PF00046|PF12284,Homeodomain|HoxA13_N
5edn,J,MA0901.2.jaspar,Q92826,Homeo domain factors,HOX,PF00046|PF12284,Homeodomain|HoxA13_N
5edn,J,HXB13_HUMAN.H11MO.0.A,HXB13_HUMAN,Unknown,Unknown,PF00046|PF12284,Homeodomain|HoxA13_N
5eea,J,MA0901.2.jaspar,Q92826,Homeo domain factors,HOX,PF00046|PF12284,Homeodomain|HoxA13_N
5eea,J,HXB13_HUMAN.H11MO.0.A,HXB13_HUMAN,Unknown,Unknown,PF00046|PF12284,Homeodomain|HoxA13_N
5ef6,A,MA0901.2.jaspar,Q92826,Homeo domain factors,HOX,PF00046|PF12284,Homeodomain|HoxA13_N
5ef6,A,HXB13_HUMAN.H11MO.0.A,HXB13_HUMAN,Unknown,Unknown,PF00046|PF12284,Homeodomain|HoxA13_N
5eea,B,MA0901.2.jaspar,Q92826,Homeo domain factors,HOX,PF00046|PF12284,Homeodomain|HoxA13_N
5eea,B,HXB13_HUMAN.H11MO.0.A,HXB13_HUMAN,Unknown,Unknown,PF00046|PF12284,Homeodomain|HoxA13_N
5edn,G,MA0901.2.jaspar,Q92826,Homeo domain factors,HOX,PF00046|PF12284,Homeodomain|HoxA13_N
5edn,G,HXB13_HUMAN.H11MO.0.A,HXB13_HUMAN,Unknown,Unknown,PF00046|PF12284,Homeodomain|HoxA13_N
5ef6,G,MA0901.2.jaspar,Q92826,Homeo domain factors,HOX,PF00046|PF12284,Homeodomain|HoxA13_N
5ef6,G,HXB13_HUMAN.H11MO.0.A,HXB13_HUMAN,Unknown,Unknown,PF00046|PF12284,Homeodomain|HoxA13_N
5eea,G,MA0901.2.jaspar,Q92826,Homeo domain factors,HOX,PF00046|PF12284,Homeodomain|HoxA13_N
5eea,G,HXB13_HUMAN.H11MO.0.A,HXB13_HUMAN,Unknown,Unknown,PF00046|PF12284,Homeodomain|HoxA13_N
5edn,B,MA0901.2.jaspar,Q92826,Homeo domain factors,HOX,PF00046|PF12284,Homeodomain|HoxA13_N
5edn,B,HXB13_HUMAN.H11MO.0.A,HXB13_HUMAN,Unknown,Unknown,PF00046|PF12284,Homeodomain|HoxA13_N
5eea,A,MA0901.2.jaspar,Q92826,Homeo domain factors,HOX,PF00046|PF12284,Homeodomain|HoxA13_N
5eea,A,HXB13_HUMAN.H11MO.0.A,HXB13_HUMAN,Unknown,Unknown,PF00046|PF12284,Homeodomain|HoxA13_N
5ef6,J,MA0901.2.jaspar,Q92826,Homeo domain factors,HOX,PF00046|PF12284,Homeodomain|HoxA13_N
5ef6,J,HXB13_HUMAN.H11MO.0.A,HXB13_HUMAN,Unknown,Unknown,PF00046|PF12284,Homeodomain|HoxA13_N
5edn,A,MA0901.2.jaspar,Q92826,Homeo domain factors,HOX,PF00046|PF12284,Homeodomain|HoxA13_N
5edn,A,HXB13_HUMAN.H11MO.0.A,HXB13_HUMAN,Unknown,Unknown,PF00046|PF12284,Homeodomain|HoxA13_N
5eg0,B,MA0901.2.jaspar,Q92826,Homeo domain factors,HOX,PF00046|PF12284,Homeodomain|HoxA13_N
5eg0,B,HXB13_HUMAN.H11MO.0.A,HXB13_HUMAN,Unknown,Unknown,PF00046|PF12284,Homeodomain|HoxA13_N
2ld5,A,HXA13_MOUSE.H11MO.0.C,HXA13_MOUSE,Unknown,Unknown,PF00046|PF12284,Homeodomain|HoxA13_N
1a02,F,MA1951.1.jaspar,P01100,Basic leucine zipper factors (bZIP),Fos-related,PF00170,bZIP_1
1a02,F,FOS_HUMAN.H11MO.0.A,FOS_HUMAN,Unknown,Unknown,PF00170,bZIP_1
1s9k,D,MA1951.1.jaspar,P01100,Basic leucine zipper factors (bZIP),Fos-related,PF00170,bZIP_1
1s9k,D,FOS_HUMAN.H11MO.0.A,FOS_HUMAN,Unknown,Unknown,PF00170,bZIP_1
1fos,G,MA1951.1.jaspar,P01100,Basic leucine zipper factors (bZIP),Fos-related,PF00170,bZIP_1
1fos,G,FOS_HUMAN.H11MO.0.A,FOS_HUMAN,Unknown,Unknown,PF00170,bZIP_1
1fos,E,MA1951.1.jaspar,P01100,Basic leucine zipper factors (bZIP),Fos-related,PF00170,bZIP_1
1fos,E,FOS_HUMAN.H11MO.0.A,FOS_HUMAN,Unknown,Unknown,PF00170,bZIP_1
2wt7,A,MA0099.1.jaspar,P01100,Basic leucine zipper factors (bZIP),"Fos-related, Jun-related",PF00170,bZIP_1
2wt7,A,FOS_MOUSE.H11MO.0.A,FOS_MOUSE,Unknown,Unknown,PF00170,bZIP_1
4xic,A,MA0166.1.jaspar,P02833,Homeo domain factors,HOX,PF00046,Homeodomain
4xic,D,MA0166.1.jaspar,P02833,Homeo domain factors,HOX,PF00046,Homeodomain
5jlw,A,MA0166.1.jaspar,P02833,Homeo domain factors,HOX,PF00046,Homeodomain
4xid,D,MA0166.1.jaspar,P02833,Homeo domain factors,HOX,PF00046,Homeodomain
5jlw,D,MA0166.1.jaspar,P02833,Homeo domain factors,HOX,PF00046,Homeodomain
5jlx,D,MA0166.1.jaspar,P02833,Homeo domain factors,HOX,PF00046,Homeodomain
4xid,A,MA0166.1.jaspar,P02833,Homeo domain factors,HOX,PF00046,Homeodomain
9ant,B,MA0166.1.jaspar,P02833,Homeo domain factors,HOX,PF00046,Homeodomain
9ant,A,MA0166.1.jaspar,P02833,Homeo domain factors,HOX,PF00046,Homeodomain
5jlx,A,MA0166.1.jaspar,P02833,Homeo domain factors,HOX,PF00046,Homeodomain
1jgg,B,MA0221.1.jaspar,P06602,Homeo domain factors,HOX,PF00046,Homeodomain
1jgg,A,MA0221.1.jaspar,P06602,Homeo domain factors,HOX,PF00046,Homeodomain
6wc2,I,MEF2B_HUMAN.H11MO.0.A,MEF2B_HUMAN,Unknown,Unknown,PF00319,SRF-TF
6wc2,I,MA0660.1.jaspar,Q02080,MADS box factors,Regulators of differentiation,PF00319,SRF-TF
6byy,A,MEF2B_HUMAN.H11MO.0.A,MEF2B_HUMAN,Unknown,Unknown,PF00319,SRF-TF
6byy,A,MA0660.1.jaspar,Q02080,MADS box factors,Regulators of differentiation,PF00319,SRF-TF
6byy,C,MEF2B_HUMAN.H11MO.0.A,MEF2B_HUMAN,Unknown,Unknown,PF00319,SRF-TF
6byy,C,MA0660.1.jaspar,Q02080,MADS box factors,Regulators of differentiation,PF00319,SRF-TF
6wc5,B,MEF2B_HUMAN.H11MO.0.A,MEF2B_HUMAN,Unknown,Unknown,PF00319,SRF-TF
6wc5,B,MA0660.1.jaspar,Q02080,MADS box factors,Regulators of differentiation,PF00319,SRF-TF
6byy,B,MEF2B_HUMAN.H11MO.0.A,MEF2B_HUMAN,Unknown,Unknown,PF00319,SRF-TF
6byy,B,MA0660.1.jaspar,Q02080,MADS box factors,Regulators of differentiation,PF00319,SRF-TF
6wc2,C,MEF2B_HUMAN.H11MO.0.A,MEF2B_HUMAN,Unknown,Unknown,PF00319,SRF-TF
6wc2,C,MA0660.1.jaspar,Q02080,MADS box factors,Regulators of differentiation,PF00319,SRF-TF
1tqe,R,MEF2B_HUMAN.H11MO.0.A,MEF2B_HUMAN,Unknown,Unknown,PF00319,SRF-TF
1tqe,R,MA0660.1.jaspar,Q02080,MADS box factors,Regulators of differentiation,PF00319,SRF-TF
6bz1,C,MEF2B_HUMAN.H11MO.0.A,MEF2B_HUMAN,Unknown,Unknown,PF00319,SRF-TF
6bz1,C,MA0660.1.jaspar,Q02080,MADS box factors,Regulators of differentiation,PF00319,SRF-TF
1n6j,A,MEF2B_HUMAN.H11MO.0.A,MEF2B_HUMAN,Unknown,Unknown,PF00319,SRF-TF
1n6j,A,MA0660.1.jaspar,Q02080,MADS box factors,Regulators of differentiation,PF00319,SRF-TF
6wc2,J,MEF2B_HUMAN.H11MO.0.A,MEF2B_HUMAN,Unknown,Unknown,PF00319,SRF-TF
6wc2,J,MA0660.1.jaspar,Q02080,MADS box factors,Regulators of differentiation,PF00319,SRF-TF
6bz1,D,MEF2B_HUMAN.H11MO.0.A,MEF2B_HUMAN,Unknown,Unknown,PF00319,SRF-TF
6bz1,D,MA0660.1.jaspar,Q02080,MADS box factors,Regulators of differentiation,PF00319,SRF-TF
1tqe,Q,MEF2B_HUMAN.H11MO.0.A,MEF2B_HUMAN,Unknown,Unknown,PF00319,SRF-TF
1tqe,Q,MA0660.1.jaspar,Q02080,MADS box factors,Regulators of differentiation,PF00319,SRF-TF
6wc5,A,MEF2B_HUMAN.H11MO.0.A,MEF2B_HUMAN,Unknown,Unknown,PF00319,SRF-TF
6wc5,A,MA0660.1.jaspar,Q02080,MADS box factors,Regulators of differentiation,PF00319,SRF-TF
6wc2,A,MEF2B_HUMAN.H11MO.0.A,MEF2B_HUMAN,Unknown,Unknown,PF00319,SRF-TF
6wc2,A,MA0660.1.jaspar,Q02080,MADS box factors,Regulators of differentiation,PF00319,SRF-TF
6bz1,B,MEF2B_HUMAN.H11MO.0.A,MEF2B_HUMAN,Unknown,Unknown,PF00319,SRF-TF
6bz1,B,MA0660.1.jaspar,Q02080,MADS box factors,Regulators of differentiation,PF00319,SRF-TF
6wc5,C,MEF2B_HUMAN.H11MO.0.A,MEF2B_HUMAN,Unknown,Unknown,PF00319,SRF-TF
6wc5,C,MA0660.1.jaspar,Q02080,MADS box factors,Regulators of differentiation,PF00319,SRF-TF
6wc5,D,MEF2B_HUMAN.H11MO.0.A,MEF2B_HUMAN,Unknown,Unknown,PF00319,SRF-TF
6wc5,D,MA0660.1.jaspar,Q02080,MADS box factors,Regulators of differentiation,PF00319,SRF-TF
6byy,D,MEF2B_HUMAN.H11MO.0.A,MEF2B_HUMAN,Unknown,Unknown,PF00319,SRF-TF
6byy,D,MA0660.1.jaspar,Q02080,MADS box factors,Regulators of differentiation,PF00319,SRF-TF
6wc2,B,MEF2B_HUMAN.H11MO.0.A,MEF2B_HUMAN,Unknown,Unknown,PF00319,SRF-TF
6wc2,B,MA0660.1.jaspar,Q02080,MADS box factors,Regulators of differentiation,PF00319,SRF-TF
6wc2,D,MEF2B_HUMAN.H11MO.0.A,MEF2B_HUMAN,Unknown,Unknown,PF00319,SRF-TF
6wc2,D,MA0660.1.jaspar,Q02080,MADS box factors,Regulators of differentiation,PF00319,SRF-TF
1tqe,P,MEF2B_HUMAN.H11MO.0.A,MEF2B_HUMAN,Unknown,Unknown,PF00319,SRF-TF
1tqe,P,MA0660.1.jaspar,Q02080,MADS box factors,Regulators of differentiation,PF00319,SRF-TF
6bz1,A,MEF2B_HUMAN.H11MO.0.A,MEF2B_HUMAN,Unknown,Unknown,PF00319,SRF-TF
6bz1,A,MA0660.1.jaspar,Q02080,MADS box factors,Regulators of differentiation,PF00319,SRF-TF
1n6j,B,MEF2B_HUMAN.H11MO.0.A,MEF2B_HUMAN,Unknown,Unknown,PF00319,SRF-TF
1n6j,B,MA0660.1.jaspar,Q02080,MADS box factors,Regulators of differentiation,PF00319,SRF-TF
1tqe,S,MEF2B_HUMAN.H11MO.0.A,MEF2B_HUMAN,Unknown,Unknown,PF00319,SRF-TF
1tqe,S,MA0660.1.jaspar,Q02080,MADS box factors,Regulators of differentiation,PF00319,SRF-TF
2me6,A,MA0889.1.jaspar,Q14549,Homeo domain factors,HOX,PF00046,Homeodomain
6j9c,D,MA0581.1.jaspar,Q1PFR7,B3,LAV,PF02362,B3
6j9c,A,MA0581.1.jaspar,Q1PFR7,B3,LAV,PF02362,B3
2ql2,D,NDF1_MOUSE.H11MO.0.A,NDF1_MOUSE,Unknown,Unknown,PF00010|PF12533,HLH|Neuro_bHLH
2ql2,B,NDF1_MOUSE.H11MO.0.A,NDF1_MOUSE,Unknown,Unknown,PF00010|PF12533,HLH|Neuro_bHLH
4auw,E,MAFB_MOUSE.H11MO.0.B,,Unknown,Unknown,Unknown,Unknown
4auw,E,MA0117.2.jaspar,P54841,Basic leucine zipper factors (bZIP),Maf-related,PF03131|PF08383,bZIP_Maf|Maf_N
2wt7,B,MAFB_MOUSE.H11MO.0.B,,Unknown,Unknown,Unknown,Unknown
2wt7,B,MA0117.2.jaspar,P54841,Basic leucine zipper factors (bZIP),Maf-related,PF03131|PF08383,bZIP_Maf|Maf_N
4auw,F,MAFB_MOUSE.H11MO.0.B,,Unknown,Unknown,Unknown,Unknown
4auw,F,MA0117.2.jaspar,P54841,Basic leucine zipper factors (bZIP),Maf-related,PF03131|PF08383,bZIP_Maf|Maf_N
2wty,B,MAFB_MOUSE.H11MO.0.B,,Unknown,Unknown,Unknown,Unknown
2wty,B,MA0117.2.jaspar,P54841,Basic leucine zipper factors (bZIP),Maf-related,PF03131|PF08383,bZIP_Maf|Maf_N
2wty,A,MAFB_MOUSE.H11MO.0.B,,Unknown,Unknown,Unknown,Unknown
2wty,A,MA0117.2.jaspar,P54841,Basic leucine zipper factors (bZIP),Maf-related,PF03131|PF08383,bZIP_Maf|Maf_N
4auw,B,MAFB_MOUSE.H11MO.0.B,,Unknown,Unknown,Unknown,Unknown
4auw,B,MA0117.2.jaspar,P54841,Basic leucine zipper factors (bZIP),Maf-related,PF03131|PF08383,bZIP_Maf|Maf_N
4auw,A,MAFB_MOUSE.H11MO.0.B,,Unknown,Unknown,Unknown,Unknown
4auw,A,MA0117.2.jaspar,P54841,Basic leucine zipper factors (bZIP),Maf-related,PF03131|PF08383,bZIP_Maf|Maf_N
4eot,A,MA1521.1.jaspar,Q8NHW3,Basic leucine zipper factors (bZIP),Maf-related,PF03131|PF08383,bZIP_Maf|Maf_N
4eot,B,MA1521.1.jaspar,Q8NHW3,Basic leucine zipper factors (bZIP),Maf-related,PF03131|PF08383,bZIP_Maf|Maf_N
6ht5,E,MA0142.1.jaspar,P20263,"Homeo domain factors, High-mobility group (HMG) domain factors","POU domain factors, SOX-related factors",PF00046|PF00157,Homeodomain|Pou
6ht5,E,PO5F1_MOUSE.H11MO.0.A,PO5F1_MOUSE,Unknown,Unknown,PF00046|PF00157,Homeodomain|Pou
3l1p,A,MA0142.1.jaspar,P20263,"Homeo domain factors, High-mobility group (HMG) domain factors","POU domain factors, SOX-related factors",PF00046|PF00157,Homeodomain|Pou
3l1p,A,PO5F1_MOUSE.H11MO.0.A,PO5F1_MOUSE,Unknown,Unknown,PF00046|PF00157,Homeodomain|Pou
3l1p,B,MA0142.1.jaspar,P20263,"Homeo domain factors, High-mobility group (HMG) domain factors","POU domain factors, SOX-related factors",PF00046|PF00157,Homeodomain|Pou
3l1p,B,PO5F1_MOUSE.H11MO.0.A,PO5F1_MOUSE,Unknown,Unknown,PF00046|PF00157,Homeodomain|Pou
1if1,B,IRF1_MOUSE.H11MO.0.A,IRF1_MOUSE,Unknown,Unknown,PF00605,IRF
1if1,A,IRF1_MOUSE.H11MO.0.A,IRF1_MOUSE,Unknown,Unknown,PF00605,IRF
2irf,H,IRF2_MOUSE.H11MO.0.B,IRF2_MOUSE,Unknown,Unknown,PF00605,IRF
2irf,J,IRF2_MOUSE.H11MO.0.B,IRF2_MOUSE,Unknown,Unknown,PF00605,IRF
2irf,K,IRF2_MOUSE.H11MO.0.B,IRF2_MOUSE,Unknown,Unknown,PF00605,IRF
2irf,I,IRF2_MOUSE.H11MO.0.B,IRF2_MOUSE,Unknown,Unknown,PF00605,IRF
2irf,G,IRF2_MOUSE.H11MO.0.B,IRF2_MOUSE,Unknown,Unknown,PF00605,IRF
2irf,L,IRF2_MOUSE.H11MO.0.B,IRF2_MOUSE,Unknown,Unknown,PF00605,IRF
5vpe,B,JUND_HUMAN.H11MO.0.A,JUND_HUMAN,Unknown,Unknown,PF00170|PF03957,bZIP_1|Jun
5vpe,B,MA0492.1.jaspar,P17535,Basic leucine zipper factors (bZIP),Jun-related,PF00170|PF03957,bZIP_1|Jun
5vpf,D,JUND_HUMAN.H11MO.0.A,JUND_HUMAN,Unknown,Unknown,PF00170|PF03957,bZIP_1|Jun
5vpf,D,MA0492.1.jaspar,P17535,Basic leucine zipper factors (bZIP),Jun-related,PF00170|PF03957,bZIP_1|Jun
5vpe,D,JUND_HUMAN.H11MO.0.A,JUND_HUMAN,Unknown,Unknown,PF00170|PF03957,bZIP_1|Jun
5vpe,D,MA0492.1.jaspar,P17535,Basic leucine zipper factors (bZIP),Jun-related,PF00170|PF03957,bZIP_1|Jun
5vpf,B,JUND_HUMAN.H11MO.0.A,JUND_HUMAN,Unknown,Unknown,PF00170|PF03957,bZIP_1|Jun
5vpf,B,MA0492.1.jaspar,P17535,Basic leucine zipper factors (bZIP),Jun-related,PF00170|PF03957,bZIP_1|Jun
1t2k,C,MA1126.1.jaspar,P01100,Basic leucine zipper factors (bZIP),"Fos-related, Jun-related",PF00170,bZIP_1
1t2k,C,JUN_HUMAN.H11MO.0.A,JUN_HUMAN,Unknown,Unknown,PF00170|PF03957,bZIP_1|Jun
1t2k,C,MA0489.1.jaspar,P05627,Basic leucine zipper factors (bZIP),Jun-related,PF00170|PF03957,bZIP_1|Jun
5t01,A,MA1126.1.jaspar,P01100,Basic leucine zipper factors (bZIP),"Fos-related, Jun-related",PF00170,bZIP_1
5t01,A,JUN_HUMAN.H11MO.0.A,JUN_HUMAN,Unknown,Unknown,PF00170|PF03957,bZIP_1|Jun
5t01,A,MA0489.1.jaspar,P05627,Basic leucine zipper factors (bZIP),Jun-related,PF00170|PF03957,bZIP_1|Jun
1jnm,B,MA1126.1.jaspar,P01100,Basic leucine zipper factors (bZIP),"Fos-related, Jun-related",PF00170,bZIP_1
1jnm,B,JUN_HUMAN.H11MO.0.A,JUN_HUMAN,Unknown,Unknown,PF00170|PF03957,bZIP_1|Jun
1jnm,B,MA0489.1.jaspar,P05627,Basic leucine zipper factors (bZIP),Jun-related,PF00170|PF03957,bZIP_1|Jun
1fos,H,MA1126.1.jaspar,P01100,Basic leucine zipper factors (bZIP),"Fos-related, Jun-related",PF00170,bZIP_1
1fos,H,JUN_HUMAN.H11MO.0.A,JUN_HUMAN,Unknown,Unknown,PF00170|PF03957,bZIP_1|Jun
